point score,avg_overall,avg_potential,label
-162.0,2.4981060606060623,3.0729166666666714,0
162.0,-2.4981060606060623,-3.0729166666666714,1
-82.0,8.167748917748924,9.595238095238102,0
82.0,-8.167748917748924,-9.595238095238102,1
-165.0,3.5918560606060623,3.9479166666666714,0
165.0,-3.5918560606060623,-3.9479166666666714,1
-39.0,4.404356060606062,6.135416666666671,0
39.0,-4.404356060606062,-6.135416666666671,1
-58.0,4.151515151515156,2.757575757575765,0
58.0,-4.151515151515156,-2.757575757575765,1
-109.0,6.793939393939397,7.433333333333337,0
109.0,-6.793939393939397,-7.433333333333337,1
-23.0,1.8347996089931655,3.7311827956989276,0
23.0,-1.8347996089931655,-3.7311827956989276,1
-69.0,3.3820346320346317,4.273809523809533,0
69.0,-3.3820346320346317,-4.273809523809533,1
-80.0,7.212121212121218,8.181818181818187,0
80.0,-7.212121212121218,-8.181818181818187,1
0.0,6.248106060606062,2.5416666666666714,0
0.0,-6.248106060606062,-2.5416666666666714,1
-25.0,5.818181818181813,5.818181818181827,0
25.0,-5.818181818181813,-5.818181818181827,1
74.0,6.727272727272734,7.5,1
-74.0,-6.727272727272734,-7.5,0
105.0,3.6606060606060566,5.166666666666671,1
-105.0,-3.6606060606060566,-5.166666666666671,0
210.0,1.0606060606060623,0.36363636363635976,1
-210.0,-1.0606060606060623,-0.36363636363635976,0
217.0,1.0303030303030312,1.1515151515151416,1
-217.0,-1.0303030303030312,-1.1515151515151416,0
217.0,12.676406926406933,11.572510822510822,1
-217.0,-12.676406926406933,-11.572510822510822,0
251.0,2.575757575757578,3.3030303030302974,1
-251.0,-2.575757575757578,-3.3030303030302974,0
247.0,1.757575757575765,2.393939393939391,1
-247.0,-1.757575757575765,-2.393939393939391,0
380.0,2.212121212121218,3.5454545454545467,1
-380.0,-2.212121212121218,-3.5454545454545467,0
288.0,4.921798631476051,5.845552297165199,1
-288.0,-4.921798631476051,-5.845552297165199,0
789.0,4.921798631476051,5.845552297165199,1
-789.0,-4.921798631476051,-5.845552297165199,0
284.0,6.143155694879837,7.359456635318708,1
-284.0,-6.143155694879837,-7.359456635318708,0
374.0,7.405669599217987,7.942326490713583,1
-374.0,-7.405669599217987,-7.942326490713583,0
307.0,8.757575757575765,9.606060606060609,1
-307.0,-8.757575757575765,-9.606060606060609,0
386.0,5.666666666666671,6.575757575757578,1
-386.0,-5.666666666666671,-6.575757575757578,0
352.0,6.145454545454555,7.460606060606054,1
-352.0,-6.145454545454555,-7.460606060606054,0
325.0,5.787878787878796,7.63636363636364,1
-325.0,-5.787878787878796,-7.63636363636364,0
361.0,4.649621212121218,4.800189393939391,1
-361.0,-4.649621212121218,-4.800189393939391,0
441.0,10.31926406926408,11.322510822510822,1
-441.0,-10.31926406926408,-11.322510822510822,0
358.0,5.743371212121218,5.675189393939391,1
-358.0,-5.743371212121218,-5.675189393939391,0
484.0,6.555871212121218,7.862689393939391,1
-484.0,-6.555871212121218,-7.862689393939391,0
465.0,6.303030303030312,4.484848484848484,1
-465.0,-6.303030303030312,-4.484848484848484,0
414.0,8.945454545454552,9.160606060606057,1
-414.0,-8.945454545454552,-9.160606060606057,0
500.0,3.9863147605083213,5.458455522971647,1
-500.0,-3.9863147605083213,-5.458455522971647,0
454.0,5.5335497835497875,6.001082251082252,1
-454.0,-5.5335497835497875,-6.001082251082252,0
443.0,9.363636363636374,9.909090909090907,1
-443.0,-9.363636363636374,-9.909090909090907,0
523.0,8.399621212121218,4.268939393939391,1
-523.0,-8.399621212121218,-4.268939393939391,0
498.0,7.969696969696969,7.545454545454547,1
-498.0,-7.969696969696969,-7.545454545454547,0
597.0,8.87878787878789,9.22727272727272,1
-597.0,-8.87878787878789,-9.22727272727272,0
628.0,5.8121212121212125,6.893939393939391,1
-628.0,-5.8121212121212125,-6.893939393939391,0
7.0,-0.030303030303031164,0.7878787878787818,1
-7.0,0.030303030303031164,-0.7878787878787818,0
7.0,11.615800865800871,11.208874458874462,1
-7.0,-11.615800865800871,-11.208874458874462,0
41.0,1.5151515151515156,2.9393939393939377,1
-41.0,-1.5151515151515156,-2.9393939393939377,0
37.0,0.6969696969697026,2.030303030303031,1
-37.0,-0.6969696969697026,-2.030303030303031,0
170.0,1.1515151515151558,3.181818181818187,1
-170.0,-1.1515151515151558,-3.181818181818187,0
78.0,3.8611925708699886,5.481915933528839,1
-78.0,-3.8611925708699886,-5.481915933528839,0
579.0,3.8611925708699886,5.481915933528839,1
-579.0,-3.8611925708699886,-5.481915933528839,0
74.0,5.082549634273775,6.995820271682348,1
-74.0,-5.082549634273775,-6.995820271682348,0
164.0,6.3450635386119245,7.578690127077223,1
-164.0,-6.3450635386119245,-7.578690127077223,0
97.0,7.696969696969703,9.24242424242425,1
-97.0,-7.696969696969703,-9.24242424242425,0
176.0,4.606060606060609,6.212121212121218,1
-176.0,-4.606060606060609,-6.212121212121218,0
142.0,5.084848484848493,7.096969696969694,1
-142.0,-5.084848484848493,-7.096969696969694,0
115.0,4.727272727272734,7.2727272727272805,1
-115.0,-4.727272727272734,-7.2727272727272805,0
151.0,3.589015151515156,4.436553030303031,1
-151.0,-3.589015151515156,-4.436553030303031,0
231.0,9.258658008658017,10.958874458874462,1
-231.0,-9.258658008658017,-10.958874458874462,0
148.0,4.682765151515156,5.311553030303031,1
-148.0,-4.682765151515156,-5.311553030303031,0
274.0,5.495265151515156,7.499053030303031,1
-274.0,-5.495265151515156,-7.499053030303031,0
255.0,5.242424242424249,4.121212121212125,1
-255.0,-5.242424242424249,-4.121212121212125,0
204.0,7.88484848484849,8.796969696969697,1
-204.0,-7.88484848484849,-8.796969696969697,0
290.0,2.925708699902259,5.094819159335287,1
-290.0,-2.925708699902259,-5.094819159335287,0
244.0,4.472943722943725,5.637445887445892,1
-244.0,-4.472943722943725,-5.637445887445892,0
233.0,8.303030303030312,9.545454545454547,1
-233.0,-8.303030303030312,-9.545454545454547,0
313.0,7.339015151515156,3.905303030303031,1
-313.0,-7.339015151515156,-3.905303030303031,0
288.0,6.9090909090909065,7.181818181818187,1
-288.0,-6.9090909090909065,-7.181818181818187,0
387.0,7.818181818181827,8.86363636363636,1
-387.0,-7.818181818181827,-8.86363636363636,0
418.0,4.75151515151515,6.530303030303031,1
-418.0,-4.75151515151515,-6.530303030303031,0
0.0,11.646103896103902,10.42099567099568,0
0.0,-11.646103896103902,-10.42099567099568,1
34.0,1.5454545454545467,2.151515151515156,1
-34.0,-1.5454545454545467,-2.151515151515156,0
30.0,0.7272727272727337,1.2424242424242493,1
-30.0,-0.7272727272727337,-1.2424242424242493,0
163.0,1.181818181818187,2.393939393939405,1
-163.0,-1.181818181818187,-2.393939393939405,0
71.0,3.8914956011730197,4.694037145650057,1
-71.0,-3.8914956011730197,-4.694037145650057,0
572.0,3.8914956011730197,4.694037145650057,1
-572.0,-3.8914956011730197,-4.694037145650057,0
67.0,5.112852664576806,6.207941483803566,1
-67.0,-5.112852664576806,-6.207941483803566,0
157.0,6.375366568914956,6.7908113391984415,1
-157.0,-6.375366568914956,-6.7908113391984415,0
90.0,7.727272727272734,8.454545454545467,1
-90.0,-7.727272727272734,-8.454545454545467,0
169.0,4.63636363636364,5.424242424242436,1
-169.0,-4.63636363636364,-5.424242424242436,0
135.0,5.115151515151524,6.309090909090912,1
-135.0,-5.115151515151524,-6.309090909090912,0
108.0,4.757575757575765,6.484848484848499,1
-108.0,-4.757575757575765,-6.484848484848499,0
144.0,3.619318181818187,3.6486742424242493,1
-144.0,-3.619318181818187,-3.6486742424242493,0
224.0,9.288961038961048,10.17099567099568,1
-224.0,-9.288961038961048,-10.17099567099568,0
141.0,4.713068181818187,4.523674242424249,1
-141.0,-4.713068181818187,-4.523674242424249,0
267.0,5.525568181818187,6.711174242424249,1
-267.0,-5.525568181818187,-6.711174242424249,0
248.0,5.2727272727272805,3.333333333333343,1
-248.0,-5.2727272727272805,-3.333333333333343,0
197.0,7.915151515151521,8.009090909090915,1
-197.0,-7.915151515151521,-8.009090909090915,0
283.0,2.95601173020529,4.3069403714565055,1
-283.0,-2.95601173020529,-4.3069403714565055,0
237.0,4.503246753246756,4.8495670995671105,1
-237.0,-4.503246753246756,-4.8495670995671105,0
226.0,8.333333333333343,8.757575757575765,1
-226.0,-8.333333333333343,-8.757575757575765,0
306.0,7.369318181818187,3.1174242424242493,1
-306.0,-7.369318181818187,-3.1174242424242493,0
281.0,6.939393939393938,6.393939393939405,1
-281.0,-6.939393939393938,-6.393939393939405,0
380.0,7.848484848484858,8.075757575757578,1
-380.0,-7.848484848484858,-8.075757575757578,0
411.0,4.781818181818181,5.742424242424249,1
-411.0,-4.781818181818181,-5.742424242424249,0
34.0,-10.100649350649356,-8.269480519480524,1
-34.0,10.100649350649356,8.269480519480524,0
30.0,-10.918831168831169,-9.17857142857143,1
-30.0,10.918831168831169,9.17857142857143,0
163.0,-10.464285714285715,-8.027056277056275,1
-163.0,10.464285714285715,8.027056277056275,0
71.0,-7.7546082949308826,-5.726958525345623,1
-71.0,7.7546082949308826,5.726958525345623,0
572.0,-7.7546082949308826,-5.726958525345623,1
-572.0,7.7546082949308826,5.726958525345623,0
67.0,-6.533251231527096,-4.213054187192114,1
-67.0,6.533251231527096,4.213054187192114,0
157.0,-5.270737327188947,-3.6301843317972384,1
-157.0,5.270737327188947,3.6301843317972384,0
90.0,-3.9188311688311686,-1.9664502164502125,1
-90.0,3.9188311688311686,1.9664502164502125,0
169.0,-7.009740259740262,-4.996753246753244,1
-169.0,7.009740259740262,4.996753246753244,0
135.0,-6.530952380952378,-4.111904761904768,1
-135.0,6.530952380952378,4.111904761904768,0
108.0,-6.888528138528137,-3.9361471861471813,1
-108.0,6.888528138528137,3.9361471861471813,0
144.0,-8.026785714285715,-6.772321428571431,1
-144.0,8.026785714285715,6.772321428571431,0
224.0,-2.357142857142854,-0.25,1
-224.0,2.357142857142854,0.25,0
141.0,-6.933035714285715,-5.897321428571431,1
-141.0,6.933035714285715,5.897321428571431,0
267.0,-6.120535714285715,-3.7098214285714306,1
-267.0,6.120535714285715,3.7098214285714306,0
248.0,-6.373376623376622,-7.087662337662337,1
-248.0,6.373376623376622,7.087662337662337,0
197.0,-3.730952380952381,-2.411904761904765,1
-197.0,3.730952380952381,2.411904761904765,0
283.0,-8.690092165898612,-6.114055299539174,1
-283.0,8.690092165898612,6.114055299539174,0
237.0,-7.142857142857146,-5.571428571428569,1
-237.0,7.142857142857146,5.571428571428569,0
226.0,-3.3127705627705595,-1.663419913419915,1
-226.0,3.3127705627705595,1.663419913419915,0
306.0,-4.276785714285715,-7.303571428571431,1
-306.0,4.276785714285715,7.303571428571431,0
281.0,-4.706709956709965,-4.027056277056275,1
-281.0,4.706709956709965,4.027056277056275,0
380.0,-3.797619047619044,-2.345238095238102,1
-380.0,3.797619047619044,2.345238095238102,0
411.0,-6.864285714285721,-4.678571428571431,1
-411.0,6.864285714285721,4.678571428571431,0
-4.0,-0.818181818181813,-0.9090909090909065,0
4.0,0.818181818181813,0.9090909090909065,1
129.0,-0.36363636363635976,0.24242424242424931,1
-129.0,0.36363636363635976,-0.24242424242424931,0
37.0,2.346041055718473,2.5425219941349013,1
-37.0,-2.346041055718473,-2.5425219941349013,0
538.0,2.346041055718473,2.5425219941349013,1
-538.0,-2.346041055718473,-2.5425219941349013,0
33.0,3.5673981191222595,4.05642633228841,1
-33.0,-3.5673981191222595,-4.05642633228841,0
123.0,4.829912023460409,4.639296187683286,1
-123.0,-4.829912023460409,-4.639296187683286,0
56.0,6.181818181818187,6.303030303030312,1
-56.0,-6.181818181818187,-6.303030303030312,0
135.0,3.0909090909090935,3.2727272727272805,1
-135.0,-3.0909090909090935,-3.2727272727272805,0
101.0,3.5696969696969774,4.157575757575756,1
-101.0,-3.5696969696969774,-4.157575757575756,0
74.0,3.212121212121218,4.333333333333343,1
-74.0,-3.212121212121218,-4.333333333333343,0
110.0,2.0738636363636402,1.4971590909090935,1
-110.0,-2.0738636363636402,-1.4971590909090935,0
190.0,7.743506493506501,8.019480519480524,1
-190.0,-7.743506493506501,-8.019480519480524,0
107.0,3.1676136363636402,2.3721590909090935,1
-107.0,-3.1676136363636402,-2.3721590909090935,0
233.0,3.9801136363636402,4.5596590909090935,1
-233.0,-3.9801136363636402,-4.5596590909090935,0
214.0,3.7272727272727337,1.181818181818187,1
-214.0,-3.7272727272727337,-1.181818181818187,0
163.0,6.3696969696969745,5.857575757575759,1
-163.0,-6.3696969696969745,-5.857575757575759,0
249.0,1.4105571847507434,2.1554252199413497,1
-249.0,-1.4105571847507434,-2.1554252199413497,0
203.0,2.9577922077922096,2.6980519480519547,1
-203.0,-2.9577922077922096,-2.6980519480519547,0
192.0,6.787878787878796,6.606060606060609,1
-192.0,-6.787878787878796,-6.606060606060609,0
272.0,5.82386363636364,0.9659090909090935,1
-272.0,-5.82386363636364,-0.9659090909090935,0
247.0,5.393939393939391,4.242424242424249,1
-247.0,-5.393939393939391,-4.242424242424249,0
346.0,6.303030303030312,5.924242424242422,1
-346.0,-6.303030303030312,-5.924242424242422,0
377.0,3.2363636363636346,3.5909090909090935,1
-377.0,-3.2363636363636346,-3.5909090909090935,0
133.0,0.45454545454545325,1.1515151515151558,1
-133.0,-0.45454545454545325,-1.1515151515151558,0
41.0,3.164222873900286,3.451612903225808,1
-41.0,-3.164222873900286,-3.451612903225808,0
542.0,3.164222873900286,3.451612903225808,1
-542.0,-3.164222873900286,-3.451612903225808,0
37.0,4.3855799373040725,4.965517241379317,1
-37.0,-4.3855799373040725,-4.965517241379317,0
127.0,5.648093841642222,5.548387096774192,1
-127.0,-5.648093841642222,-5.548387096774192,0
60.0,7.0,7.212121212121218,1
-60.0,-7.0,-7.212121212121218,0
139.0,3.9090909090909065,4.181818181818187,1
-139.0,-3.9090909090909065,-4.181818181818187,0
105.0,4.38787878787879,5.066666666666663,1
-105.0,-4.38787878787879,-5.066666666666663,0
78.0,4.030303030303031,5.242424242424249,1
-78.0,-4.030303030303031,-5.242424242424249,0
114.0,2.8920454545454533,2.40625,1
-114.0,-2.8920454545454533,-2.40625,0
194.0,8.561688311688314,8.92857142857143,1
-194.0,-8.561688311688314,-8.92857142857143,0
111.0,3.9857954545454533,3.28125,1
-111.0,-3.9857954545454533,-3.28125,0
237.0,4.798295454545453,5.46875,1
-237.0,-4.798295454545453,-5.46875,0
218.0,4.545454545454547,2.0909090909090935,1
-218.0,-4.545454545454547,-2.0909090909090935,0
167.0,7.1878787878787875,6.766666666666666,1
-167.0,-7.1878787878787875,-6.766666666666666,0
253.0,2.2287390029325564,3.0645161290322562,1
-253.0,-2.2287390029325564,-3.0645161290322562,0
207.0,3.7759740259740227,3.607142857142861,1
-207.0,-3.7759740259740227,-3.607142857142861,0
196.0,7.606060606060609,7.515151515151516,1
-196.0,-7.606060606060609,-7.515151515151516,0
276.0,6.642045454545453,1.875,1
-276.0,-6.642045454545453,-1.875,0
251.0,6.212121212121204,5.151515151515156,1
-251.0,-6.212121212121204,-5.151515151515156,0
350.0,7.121212121212125,6.833333333333329,1
-350.0,-7.121212121212125,-6.833333333333329,0
381.0,4.054545454545448,4.5,1
-381.0,-4.054545454545448,-4.5,0
-92.0,2.7096774193548328,2.300097751710652,0
92.0,-2.7096774193548328,-2.300097751710652,1
409.0,2.7096774193548328,2.300097751710652,1
-409.0,-2.7096774193548328,-2.300097751710652,0
-96.0,3.931034482758619,3.814002089864161,0
96.0,-3.931034482758619,-3.814002089864161,1
-6.0,5.193548387096769,4.396871945259036,0
6.0,-5.193548387096769,-4.396871945259036,1
-73.0,6.545454545454547,6.060606060606062,0
73.0,-6.545454545454547,-6.060606060606062,1
6.0,3.4545454545454533,3.030303030303031,1
-6.0,-3.4545454545454533,-3.030303030303031,0
-28.0,3.933333333333337,3.915151515151507,0
28.0,-3.933333333333337,-3.915151515151507,1
-55.0,3.575757575757578,4.0909090909090935,0
55.0,-3.575757575757578,-4.0909090909090935,1
-19.0,2.4375,1.2547348484848442,0
19.0,-2.4375,-1.2547348484848442,1
61.0,8.107142857142861,7.777056277056275,1
-61.0,-8.107142857142861,-7.777056277056275,0
-22.0,3.53125,2.129734848484844,0
22.0,-3.53125,-2.129734848484844,1
104.0,4.34375,4.317234848484844,1
-104.0,-4.34375,-4.317234848484844,0
85.0,4.0909090909090935,0.9393939393939377,1
-85.0,-4.0909090909090935,-0.9393939393939377,0
34.0,6.733333333333334,5.61515151515151,1
-34.0,-6.733333333333334,-5.61515151515151,0
120.0,1.7741935483871032,1.9130009775171004,1
-120.0,-1.7741935483871032,-1.9130009775171004,0
74.0,3.3214285714285694,2.4556277056277054,1
-74.0,-3.3214285714285694,-2.4556277056277054,0
63.0,7.151515151515156,6.36363636363636,1
-63.0,-7.151515151515156,-6.36363636363636,0
143.0,6.1875,0.7234848484848442,1
-143.0,-6.1875,-0.7234848484848442,0
118.0,5.757575757575751,4.0,1
-118.0,-5.757575757575751,-4.0,0
217.0,6.666666666666671,5.681818181818173,1
-217.0,-6.666666666666671,-5.681818181818173,0
248.0,3.5999999999999943,3.348484848484844,1
-248.0,-3.5999999999999943,-3.348484848484844,0
501.0,0.0,0.0,1
-501.0,0.0,0.0,0
-4.0,1.2213570634037865,1.5139043381535089,0
4.0,-1.2213570634037865,-1.5139043381535089,1
86.0,2.483870967741936,2.0967741935483843,1
-86.0,-2.483870967741936,-2.0967741935483843,0
19.0,3.835777126099714,3.7605083088954103,1
-19.0,-3.835777126099714,-3.7605083088954103,0
98.0,0.7448680351906205,0.7302052785923792,1
-98.0,-0.7448680351906205,-0.7302052785923792,0
64.0,1.2236559139785044,1.615053763440855,1
-64.0,-1.2236559139785044,-1.615053763440855,0
37.0,0.8660801564027452,1.7908113391984415,1
-37.0,-0.8660801564027452,-1.7908113391984415,0
73.0,-0.27217741935483275,-1.0453629032258078,1
-73.0,0.27217741935483275,1.0453629032258078,0
153.0,5.3974654377880285,5.476958525345623,1
-153.0,-5.3974654377880285,-5.476958525345623,0
70.0,0.8215725806451672,-0.17036290322580783,1
-70.0,-0.8215725806451672,0.17036290322580783,0
196.0,1.6340725806451672,2.017137096774192,1
-196.0,-1.6340725806451672,-2.017137096774192,0
177.0,1.3812316715542607,-1.3607038123167143,1
-177.0,-1.3812316715542607,1.3607038123167143,0
126.0,4.0236559139785015,3.315053763440858,1
-126.0,-4.0236559139785015,-3.315053763440858,0
212.0,-0.9354838709677296,-0.3870967741935516,1
-212.0,0.9354838709677296,0.3870967741935516,0
166.0,0.6117511520737366,0.15552995391705338,1
-166.0,-0.6117511520737366,-0.15552995391705338,0
155.0,4.441837732160323,4.063538611925708,1
-155.0,-4.441837732160323,-4.063538611925708,0
235.0,3.4778225806451672,-1.5766129032258078,1
-235.0,-3.4778225806451672,1.5766129032258078,0
210.0,3.047898338220918,1.699902248289348,1
-210.0,-3.047898338220918,-1.699902248289348,0
309.0,3.9569892473118387,3.3817204301075208,1
-309.0,-3.9569892473118387,-3.3817204301075208,0
340.0,0.8903225806451616,1.0483870967741922,1
-340.0,-0.8903225806451616,-1.0483870967741922,0
-505.0,1.2213570634037865,1.5139043381535089,0
505.0,-1.2213570634037865,-1.5139043381535089,1
-415.0,2.483870967741936,2.0967741935483843,0
415.0,-2.483870967741936,-2.0967741935483843,1
-482.0,3.835777126099714,3.7605083088954103,0
482.0,-3.835777126099714,-3.7605083088954103,1
-403.0,0.7448680351906205,0.7302052785923792,0
403.0,-0.7448680351906205,-0.7302052785923792,1
-437.0,1.2236559139785044,1.615053763440855,0
437.0,-1.2236559139785044,-1.615053763440855,1
-464.0,0.8660801564027452,1.7908113391984415,0
464.0,-0.8660801564027452,-1.7908113391984415,1
-428.0,-0.27217741935483275,-1.0453629032258078,0
428.0,0.27217741935483275,1.0453629032258078,1
-348.0,5.3974654377880285,5.476958525345623,0
348.0,-5.3974654377880285,-5.476958525345623,1
-431.0,0.8215725806451672,-0.17036290322580783,0
431.0,-0.8215725806451672,0.17036290322580783,1
-305.0,1.6340725806451672,2.017137096774192,0
305.0,-1.6340725806451672,-2.017137096774192,1
-324.0,1.3812316715542607,-1.3607038123167143,0
324.0,-1.3812316715542607,1.3607038123167143,1
-375.0,4.0236559139785015,3.315053763440858,0
375.0,-4.0236559139785015,-3.315053763440858,1
-289.0,-0.9354838709677296,-0.3870967741935516,0
289.0,0.9354838709677296,0.3870967741935516,1
-335.0,0.6117511520737366,0.15552995391705338,0
335.0,-0.6117511520737366,-0.15552995391705338,1
-346.0,4.441837732160323,4.063538611925708,0
346.0,-4.441837732160323,-4.063538611925708,1
-266.0,3.4778225806451672,-1.5766129032258078,0
266.0,-3.4778225806451672,1.5766129032258078,1
-291.0,3.047898338220918,1.699902248289348,0
291.0,-3.047898338220918,-1.699902248289348,1
-192.0,3.9569892473118387,3.3817204301075208,0
192.0,-3.9569892473118387,-3.3817204301075208,1
-161.0,0.8903225806451616,1.0483870967741922,0
161.0,-0.8903225806451616,-1.0483870967741922,1
90.0,1.2625139043381495,0.5828698553948755,1
-90.0,-1.2625139043381495,-0.5828698553948755,0
23.0,2.6144200626959275,2.2466039707419014,1
-23.0,-2.6144200626959275,-2.2466039707419014,0
102.0,-0.47648902821316597,-0.7836990595611297,1
-102.0,0.47648902821316597,0.7836990595611297,0
68.0,0.0022988505747179033,0.10114942528734616,1
-68.0,-0.0022988505747179033,-0.10114942528734616,0
41.0,-0.3552769070010413,0.2769070010449326,1
-41.0,0.3552769070010413,-0.2769070010449326,0
77.0,-1.4935344827586192,-2.5592672413793167,1
-77.0,1.4935344827586192,2.5592672413793167,0
157.0,4.176108374384242,3.963054187192114,1
-157.0,-4.176108374384242,-3.963054187192114,0
74.0,-0.3997844827586192,-1.6842672413793167,1
-74.0,0.3997844827586192,1.6842672413793167,0
200.0,0.4127155172413808,0.5032327586206833,1
-200.0,-0.4127155172413808,-0.5032327586206833,0
181.0,0.15987460815047427,-2.8746081504702232,1
-181.0,-0.15987460815047427,2.8746081504702232,0
130.0,2.802298850574715,1.801149425287349,1
-130.0,-2.802298850574715,-1.801149425287349,0
216.0,-2.156840934371516,-1.9010011123470605,1
-216.0,2.156840934371516,1.9010011123470605,0
170.0,-0.6096059113300498,-1.3583743842364555,1
-170.0,0.6096059113300498,1.3583743842364555,0
159.0,3.2204806687565366,2.549634273772199,1
-159.0,-3.2204806687565366,-2.549634273772199,0
239.0,2.256465517241381,-3.0905172413793167,1
-239.0,-2.256465517241381,3.0905172413793167,0
214.0,1.8265412748171315,0.1859979101358391,1
-214.0,-1.8265412748171315,-0.1859979101358391,0
313.0,2.735632183908052,1.8678160919540119,1
-313.0,-2.735632183908052,-1.8678160919540119,0
344.0,-0.3310344827586249,-0.4655172413793167,1
-344.0,0.3310344827586249,0.4655172413793167,0
-67.0,1.351906158357778,1.663734115347026,0
67.0,-1.351906158357778,-1.663734115347026,1
12.0,-1.7390029325513154,-1.3665689149560052,1
-12.0,1.7390029325513154,1.3665689149560052,0
-22.0,-1.2602150537634316,-0.4817204301075293,0
22.0,1.2602150537634316,0.4817204301075293,1
-49.0,-1.6177908113391908,-0.30596285434994286,0
49.0,1.6177908113391908,0.30596285434994286,1
-13.0,-2.7560483870967687,-3.142137096774192,0
13.0,2.7560483870967687,3.142137096774192,1
67.0,2.9135944700460925,3.3801843317972384,1
-67.0,-2.9135944700460925,-3.3801843317972384,0
-16.0,-1.6622983870967687,-2.267137096774192,0
16.0,1.6622983870967687,2.267137096774192,1
110.0,-0.8497983870967687,-0.07963709677419217,1
-110.0,0.8497983870967687,0.07963709677419217,0
